row_index,field,agent_a_value,agent_b_value,chosen_value,notes,serotype,group_id,context_value,outcome_title
18,outcome_overview_time_frame_weeks,4,30,,,Additional serotypes - serotype 5,OG000,2.47,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
19,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,Additional serotypes - serotype 5,OG001,0.43,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
19,outcome_overview_time_frame_weeks,4,30,,,Additional serotypes - serotype 5,OG001,0.43,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
20,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,Additional serotypes - serotype 6A,OG000,4.57,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
20,outcome_overview_time_frame_weeks,4,30,,,Additional serotypes - serotype 6A,OG000,4.57,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
21,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,Additional serotypes - serotype 6A,OG001,0.79,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
21,outcome_overview_time_frame_weeks,4,30,,,Additional serotypes - serotype 6A,OG001,0.79,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
22,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,Additional serotypes - serotype 7F,OG000,3.67,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
22,outcome_overview_time_frame_weeks,4,30,,,Additional serotypes - serotype 7F,OG000,3.67,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
23,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,Additional serotypes - serotype 7F,OG001,0.04,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
23,outcome_overview_time_frame_weeks,4,30,,,Additional serotypes - serotype 7F,OG001,0.04,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
24,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,Additional serotypes - serotype 19A,OG000,3.69,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
24,outcome_overview_time_frame_weeks,4,30,,,Additional serotypes - serotype 19A,OG000,3.69,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
25,outcome_overview_dose_description,1m post dose 1 child,30w post dose 1 child,,,Additional serotypes - serotype 19A,OG001,2.46,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
25,outcome_overview_time_frame_weeks,4,30,,,Additional serotypes - serotype 19A,OG001,2.46,"Geometric Mean Concentration (GMC) for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Infant Series"
26,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 4,OG000,4.06,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
26,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 4,OG000,4.06,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
27,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 4,OG001,6.34,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
27,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 4,OG001,6.34,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
28,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 6B,OG000,13.62,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
28,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 6B,OG000,13.62,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
29,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 6B,OG001,13.28,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
29,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 6B,OG001,13.28,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
30,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 9V,OG000,3.18,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
30,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 9V,OG000,3.18,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
31,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 9V,OG001,3.88,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
31,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 9V,OG001,3.88,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
32,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 14,OG000,8.17,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
32,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 14,OG000,8.17,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
33,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 14,OG001,12.04,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
33,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 14,OG001,12.04,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
34,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 18C,OG000,3.67,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
34,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 18C,OG000,3.67,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
35,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 18C,OG001,4.87,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
35,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 18C,OG001,4.87,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
36,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 19F,OG000,8.07,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
36,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 19F,OG000,8.07,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
37,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 19F,OG001,7.41,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
37,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 19F,OG001,7.41,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
38,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 23F,OG000,5.51,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
38,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 23F,OG000,5.51,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
39,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Common serotypes - serotype 23F,OG001,7.97,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
39,outcome_overview_time_frame_weeks,4,69,,,Common serotypes - serotype 23F,OG001,7.97,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
40,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 1,OG000,7.62,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
40,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 1,OG000,7.62,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
41,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 1,OG001,0.03,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
41,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 1,OG001,0.03,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
42,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 3,OG000,1.29,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
42,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 3,OG000,1.29,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
43,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 3,OG001,0.12,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
43,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 3,OG001,0.12,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
44,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 5,OG000,4.57,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
44,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 5,OG000,4.57,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
45,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 5,OG001,0.95,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
45,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 5,OG001,0.95,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
46,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 6A,OG000,11.55,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
46,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 6A,OG000,11.55,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
47,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 6A,OG001,3.79,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
47,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 6A,OG001,3.79,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
48,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 7F,OG000,5.91,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
48,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 7F,OG000,5.91,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
49,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 7F,OG001,0.06,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
49,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 7F,OG001,0.06,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
50,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 19A,OG000,8.82,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
50,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 19A,OG000,8.82,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
51,outcome_overview_dose_description,1m post dose 1 child,69w post dose 1 child,,,Additional serotypes - serotype 19A,OG001,1.98,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
51,outcome_overview_time_frame_weeks,4,69,,,Additional serotypes - serotype 19A,OG001,1.98,"GMC for Serotype-specific Pneumococcal Immunoglobulin G (IgG) Antibody, 1 Month After the Toddler Dose"
